URL,Status,Error
https://goodparty.org/elections/position/ar/howard-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/little-river-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/prairie-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/hempstead-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/grant-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/st-francis-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/clay-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/polk-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/bradley-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/montgomery-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/perry-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/poinsett-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/arkansas-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/scott-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/ouachita-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/sevier-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/yell-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/calhoun-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/clark-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/woodruff-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/nevada-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/searcy-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/lee-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/phillips-county/county-sheriff/tax-assessor/tax-collector-joint,404,
https://goodparty.org/elections/position/ar/pike-county/county-sheriff/tax-assessor/tax-collector-joint,404,
